player_name,player_id,season,season_type,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,fantasy_points,fantasy_points_ppr,games,age,years_exp,height,weight,ngs_efficiency,ngs_percent_attempts_gte_eight_defenders,ngs_avg_time_to_los,ngs_avg_rush_yards,ngs_expected_rush_yards,ngs_rush_yards_over_expected,ngs_rush_yards_over_expected_per_att,ngs_rush_pct_over_expected,headshot_url
Jaylen Warren,00-0037228,2024,REG,120,511.0,1,1.0,1.0,28.0,-14.24301524644535,0,38,47,310.0,0,1.0,0.0,-4.0,315.0,16.0,1.6996221386777375,0,27.21904761904762,0.11745066068865459,-0.05680687895214122,86.10000000000001,124.10000000000001,15,25.0,2.0,68.0,225.0,3.7287279843444217,18.33333333333333,2.7731944444444445,4.258333333333334,524.5189067045203,-13.518906704520305,-0.1126575558710025,0.375,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aaw4yacm6azisxqy273i"
Jaylen Wright,00-0039874,2024,REG,68,249.0,0,1.0,1.0,11.0,-20.312455257982947,0,3,6,8.0,0,0.0,0.0,-6.0,8.0,1.0,-2.8675909311304895,0,0.1428571428571429,0.012912087912087913,-0.02051146300971686,23.700000000000003,26.7,13,21.0,0.0,71.0,210.0,3.483023255813954,23.07692307692308,2.632615384615385,6.615384615384615,58.93821935012328,21.061780649876724,1.914707331806975,0.4545454545454545,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ib9s3nvt4i1i5wh11t4f"
Jeff Wilson,00-0034115,2022,REG,176,860.0,5,2.0,1.0,44.0,7.632931600141033,0,22,37,185.0,1,1.0,1.0,92.0,141.0,7.0,-8.737561003082606,0,40.58170995670996,0.0736603460414306,0.2935100998511357,136.5,158.5,16,28.0,6.0,72.0,194.0,3.527988372093024,20.454545454545457,2.7328625,4.886363636363637,789.7740065068883,69.22599349311167,0.3955771056749238,0.3485714285714286,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zorqrtlrizlltgd6pnob"
Jeremy McNichols,00-0033955,2024,REG,55,261.0,4,0.0,0.0,15.0,7.9352832524156955,1,9,12,27.0,0,0.0,0.0,20.0,33.0,1.0,-1.2831246035639197,0,6.5,0.027039745581311187,0.06537721174884195,54.800000000000004,63.800000000000004,14,28.0,7.0,69.0,205.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kegqjj5pv7xidm0xwtpy"
Jermar Jefferson,00-0036670,2024,REG,6,22.0,0,0.0,0.0,1.0,-0.7850359084550291,0,1,1,10.0,0,0.0,0.0,0.0,10.0,1.0,0.488208144903183,0,0.0,0.015625,0.0,3.2,4.2,2,24.0,3.0,70.0,209.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bkgrgirrdwlm05vqg74b"
Jerome Ford,00-0037267,2024,REG,104,565.0,3,0.0,0.0,25.0,5.03220676237048,0,37,43,225.0,0,0.0,0.0,-15.0,294.0,10.0,-4.887466751863961,0,-6.590662931839402,0.08601149551980003,-0.16890379102836067,97.0,134.0,14,24.0,2.0,70.0,220.0,3.401592920353982,4.807692307692308,2.940043010752688,5.432692307692308,451.3188109109661,113.68118908903392,1.103700864942077,0.3980582524271844,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/djggmwo5v8osoboiseo2"
Joe Mixon,00-0033897,2024,REG,245,1016.0,11,0.0,0.0,52.0,-13.221762804294904,0,36,52,309.0,1,0.0,0.0,-27.0,360.0,12.0,3.0244838391737554,0,53.0078431372549,0.12237784554134014,-0.1076891938866308,204.5,240.5,14,28.0,7.0,73.0,220.0,4.191082677165357,26.12244897959184,2.834309523809523,4.146938775510204,914.2241629012026,88.77583709879741,0.3698993212449892,0.3833333333333333,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gwyhozfhjgedwdmmjjcf"
Jonathan Taylor,00-0036223,2024,REG,303,1431.0,11,2.0,0.0,71.0,-21.015317083567027,0,18,31,136.0,1,1.0,0.0,-10.0,150.0,7.0,-11.736475287762005,0,-17.495238095238093,0.07448360207576797,-0.062405889103737525,228.70000000000002,246.70000000000002,14,25.0,4.0,70.0,221.0,3.3775541579315167,19.141914191419144,2.694832727272728,4.7227722772277225,1225.0321431796071,182.96785682039285,0.6119326315063306,0.3879598662207358,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ye4runp84oku1vnodsa7"
Jonathan Ward,00-0035924,2022,REG,5,25.0,0,0.0,0.0,2.0,-0.8732554130256176,0,2,3,7.0,0,0.0,0.0,4.0,4.0,1.0,-0.6592039366951212,0,4.333333333333333,0.05019493177387914,0.014648033126293996,3.2,5.2,2,26.0,4.0,72.0,202.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yct3a4xznwcxjvn4iosk"
Jonathon Brooks,00-0039344,2024,REG,9,22.0,0,0.0,0.0,0.0,-2.7779255713685416,0,3,3,23.0,0,0.0,0.0,-8.0,31.0,2.0,1.456625814549625,0,-2.875,0.024390243902439022,-0.0199501246882793,4.500000000000001,7.500000000000001,3,21.0,0.0,72.0,207.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xo4zizexs7aezh1shgsv"
Jordan Mason,00-0037525,2024,REG,153,789.0,3,3.0,1.0,37.0,-5.442399821147765,0,11,14,91.0,0,0.0,0.0,52.0,59.0,5.0,4.628490873175906,0,5.771428571428571,0.04092292487326321,0.1718292141116321,104.0,115.0,12,25.0,2.0,71.0,218.0,3.560253485424588,33.33333333333333,2.830384057971014,5.15686274509804,568.3641402677316,206.6358597322684,1.377572398215123,0.4866666666666667,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ub1ub6sxuov1f1kux1v9"
Jordan Mims,00-0038678,2024,REG,20,70.0,0,0.0,0.0,2.0,-3.176775460189674,0,12,18,71.0,0,0.0,0.0,3.0,80.0,4.0,-7.65832852014243,0,7.413398692810457,0.0855504144977829,0.029666654645737086,14.100000000000001,26.1,7,25.0,1.0,72.0,205.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nvamfcrdqvkwtnpgmzdh"
Josh Jacobs,00-0035700,2024,REG,301,1329.0,15,4.0,3.0,73.0,-18.315335638095753,0,36,43,342.0,1,0.0,0.0,-41.0,403.0,15.0,3.262844723865509,0,-32.39443056943057,0.0897271075083522,-0.20320463196836908,257.1,293.1,17,26.0,5.0,70.0,220.0,3.5637923250564327,20.26578073089701,2.717201465201466,4.415282392026578,1103.1971245666357,216.8028754333643,0.7250932288741281,0.4882943143812709,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx"
Joshua Kelley,00-0036370,2023,REG,107,405.0,2,1.0,1.0,21.0,-26.154033202018944,0,8,12,32.0,0,0.0,0.0,15.0,39.0,0.0,-5.66513554926496,0,0.05980861244019131,0.019580744053715776,0.07224810348101923,53.7,61.7,17,26.0,4.0,71.0,219.0,3.985876543209876,8.411214953271028,2.69576288659794,3.7850467289719623,426.3431410667904,-25.343141066790395,-0.2413632482551466,0.3047619047619048,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fsu6gqcltgnofaakmq6u"
Julius Chestnut,00-0037594,2024,REG,22,102.0,0,0.0,0.0,2.0,-3.3765913208696534,0,2,3,11.0,0,0.0,0.0,1.0,14.0,0.0,-4.590231376874726,0,-3.0,0.014235588972431077,0.0014574547258744738,11.3,13.3,7,23.0,2.0,71.0,215.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dmy7xkb6lv63qou6qag7"
Justice Hill,00-0034975,2023,REG,84,387.0,3,0.0,0.0,18.0,0.8103901900690555,0,28,39,206.0,1,1.0,1.0,23.0,237.0,8.0,-4.725817573838867,0,13.618421052631579,0.08692776408153494,0.13248361882553286,81.30000000000001,109.30000000000001,16,26.0,5.0,70.0,200.0,5.213025523764854,6.118881118881118,3.061725,3.6202797202797203,47.638831225974016,-4.388831225974023,-0.4761979846405889,0.34667832167832163,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jeeq17ah67zxc6vdamhk"
Kareem Hunt,00-0033923,2024,REG,200,728.0,7,0.0,0.0,42.0,2.1483876313845216,0,23,32,176.0,0,0.0,0.0,-58.0,216.0,10.0,3.0172128671776366,0,18.108333333333334,0.0671165894355504,-0.24173479399781694,132.4,155.4,13,29.0,7.0,71.0,216.0,3.8409478021978014,17.5,2.680201058201057,3.64,819.3630882358963,-112.36308823589629,-0.5732810624280422,0.3418367346938775,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mm0t1ghvbpdhy6m5utcq"
Ke'Shawn Vaughn,00-0036450,2023,REG,24,42.0,0,0.0,0.0,0.0,-11.136832802963909,0,2,5,2.0,0,0.0,0.0,-2.0,1.0,0.0,-4.583285461587366,0,2.5,0.02902219292463195,0.00229362735653673,4.4,6.4,5,27.0,4.0,70.0,215.0,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/npa1msmoqbig9cqznkti"
Keaontay Ingram,00-0037299,2023,REG,35,74.0,0,0.0,0.0,4.0,-11.316711037424264,0,4,4,26.0,0,0.0,0.0,-5.0,31.0,1.0,0.33775865577626973,0,-2.933333333333333,0.018289772049170545,-0.03441782552060989,10.000000000000002,14.000000000000002,7,24.0,2.0,72.0,215.0,4.259250000000001,0.0,2.8792222222222223,4.0,54.07878429490309,-14.078784294903087,-1.4078784294903088,0.2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fa4if2wnlgsmjmkcnxke"
Keaton Mitchell,00-0038454,2023,REG,47,396.0,2,0.0,0.0,19.0,17.40301456837915,0,9,11,93.0,0,0.0,0.0,-2.0,122.0,5.0,2.5917365161389103,0,19.192424242424245,0.05728889381839692,-0.02170689643438218,60.9,69.9,7,22.0,1.0,68.0,184.0,7.1515,9.090909090909092,2.715625,1.818181818181818,41.23665752882312,-21.236657528823123,-1.9306052298930112,0.0909090909090909,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ubl4gwglxlbxzku0qta9"
Kendre Miller,00-0038551,2023,REG,41,156.0,1,0.0,0.0,10.0,-3.0978242640849203,0,10,11,117.0,0,0.0,0.0,-8.0,128.0,5.0,5.604395734902937,0,0.8666666666666663,0.05213408195283164,-0.05368767083300162,33.3,43.3,7,22.0,1.0,72.0,220.0,5.461007805750956,17.00854700854701,3.162175824175824,3.966239316239316,42.62004313257115,4.37995686742885,0.40528001768733096,0.4144522144522145,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wyj0lpna5gbhvyfiqnis"
Kene Nwangwu,00-0036842,2022,REG,9,14.0,0,0.0,0.0,1.0,-4.240552635789836,0,2,2,21.0,0,0.0,0.0,0.0,21.0,1.0,1.0926053479779512,0,-3.666666666666666,0.022321428571428572,0.0025901025019287992,9.5,11.5,3,26.0,3.0,73.0,205.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eti2uf3a3u1igqoornct"
Kenneth Gainwell,00-0036919,2024,REG,75,290.0,1,0.0,0.0,12.0,-11.499512397604214,0,16,22,116.0,0,0.0,0.0,23.0,108.0,5.0,2.349299094901653,0,4.90340909090909,0.0529161131934575,0.11519926715284394,46.6,62.6,16,25.0,3.0,69.0,191.0,4.892719356261023,30.953768453768458,2.6291186507936506,4.2118159618159625,51.479800175481834,2.6868664911848374,0.2047224144767613,0.4124764124764124,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/prer0j0tkzsdva1yrd0i"
Kenneth Walker III,00-0038134,2024,REG,153,573.0,7,1.0,0.0,28.0,-12.14276360382394,0,46,53,299.0,1,0.0,0.0,-63.0,363.0,19.0,4.8765650785128605,0,-15.668470418470418,0.13670089589309242,-0.32838764302633794,135.20000000000002,181.2,11,23.0,2.0,69.0,210.0,4.760174520069807,18.30065359477124,2.966751879699248,3.7450980392156863,583.6061020263861,-15.606102026386113,-0.1033516690489146,0.4039735099337748,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ielqdthtspzi0ufvs4tw"
Kenny McIntosh,00-0038636,2024,REG,31,172.0,0,0.0,0.0,8.0,1.4880797801888548,0,3,4,22.0,0,0.0,0.0,5.0,17.0,1.0,-0.40405713935615495,0,9.833333333333334,0.01854458258399145,0.024884969325153373,19.4,22.4,7,24.0,1.0,72.0,210.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tjntwl7kvcais3a8xw7y"
Kevin Harris,00-0037286,2022,REG,18,52.0,1,0.0,0.0,3.0,-1.9409460977767594,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,11.2,11.2,5,23.0,2.0,70.0,220.0,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jlqnwxuwbkoscvv9kz5h"
Khalil Herbert,00-0036906,2023,REG,132,611.0,2,0.0,0.0,25.0,-2.622446540255126,1,20,31,134.0,1,1.0,1.0,17.0,138.0,9.0,-16.816771678331577,0,-67.51347402597402,0.09680611105882846,0.11197318686960704,92.5,112.5,12,26.0,3.0,69.0,212.0,3.609983633387888,31.818181818181817,2.762788617886179,4.628787878787879,561.9753359065236,38.02466409347642,0.2947648379339257,0.4186046511627907,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rz6zmdluhpsaylbvmpgr"
Khari Blasingame,00-0035099,2023,REG,8,26.0,0,0.0,0.0,0.0,-1.657577271591701,0,3,6,2.0,0,0.0,0.0,11.0,5.0,0.0,-3.4736220719642006,0,-2.0,0.028231556679832542,0.04467670765105474,2.8,5.8,7,28.0,5.0,72.0,233.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/beioi5h4lq0obt8yx35v"
Kimani Vidal,00-0039391,2024,REG,43,155.0,0,1.0,0.0,7.0,-8.408020302189103,0,5,9,62.0,1,0.0,0.0,48.0,37.0,2.0,1.7616465183673427,0,8.25,0.029975101631108305,0.1571367359209936,27.700000000000003,32.7,9,23.0,0.0,68.0,215.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fcxbkvgjtitodz3pjequ"
Kyle Juszczyk,00-0029892,2022,REG,7,26.0,1,0.0,0.0,5.0,1.9088444688240997,0,19,23,200.0,1,0.0,0.0,63.0,149.0,9.0,6.573157199949492,0,30.35105401844532,0.05493998547608703,0.2695184580902472,34.6,53.6,13,33.0,11.0,74.0,240.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mfhpygabawkeioplae7a"
Kyren Williams,00-0037840,2024,REG,316,1299.0,14,5.0,3.0,85.0,-23.520875505493482,0,34,40,182.0,2,0.0,0.0,-32.0,195.0,6.0,-2.922344909516283,0,7.169981102488842,0.07845699780701344,-0.2074159014318751,238.1,272.1,16,24.0,2.0,69.0,199.0,3.764626635873749,14.240506329113924,2.6662465277777785,4.110759493670886,1273.9414220579265,0.0585779420737253,0.0001901881236159,0.3896103896103896,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vcvstwywz6iufk7iul3x"
La'Mical Perine,00-0036269,2023,REG,22,77.0,0,0.0,0.0,3.0,-2.3794992521381046,0,3,5,33.0,0,0.0,0.0,2.0,32.0,1.0,-0.15606704220408574,0,33.0,0.08682266009852216,0.011695906432748537,11.0,14.0,2,26.0,4.0,71.0,220.0,4.344626865671643,5.0,2.655473684210526,3.35,71.20246219056759,-5.202462190567587,-0.2738137995035572,0.2631578947368421,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fd2pagtwrgj0hopdspal"
Malik Davis,00-0037563,2022,REG,38,161.0,1,0.0,0.0,6.0,-3.502202397179076,0,6,7,63.0,0,0.0,0.0,-7.0,65.0,5.0,6.7910221974307206,0,2.833333333333334,0.0376172607879925,-0.0451556392431545,28.400000000000002,34.4,6,25.0,2.0,70.0,207.0,3.976923076923077,0.0,3.138,3.9,33.641535178578266,5.358464821421734,0.5358464821421733,0.4,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mdjhv8xuitxkn7oefwty"
MarShawn Lloyd,00-0039811,2024,REG,6,15.0,0,0.0,0.0,0.0,-1.805173670873046,0,1,1,3.0,0,0.0,0.0,-5.0,8.0,0.0,-0.23416664847172797,0,-0.6,0.07692307692307693,-0.06172839506172839,1.8,2.8,1,23.0,0.0,69.0,210.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cikf6dm0qassteyibwlv"
Matt Breida,00-0033308,2023,REG,55,151.0,1,0.0,0.0,7.0,-13.719976917954732,0,17,21,88.0,0,1.0,0.0,1.0,89.0,2.0,-9.726522905286402,0,17.933333333333334,0.049654038690986065,0.04996131836229738,29.900000000000002,46.9,15,29.0,7.0,70.0,190.0,4.775,7.142857142857142,2.227846153846153,2.142857142857143,43.64519741308618,-14.64519741308618,-1.1265536471604751,0.3076923076923077,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rc4m1xw0xmtsrxswd0bg"
Michael Burton,00-0031595,2023,REG,7,9.0,0,0.0,0.0,4.0,-4.633036294020712,1,3,3,8.0,0,0.0,0.0,2.0,6.0,2.0,0.5167685634223744,0,2.666666666666667,0.011644345238095238,0.011147338362528236,3.7,6.7,8,32.0,9.0,71.0,240.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/edfaq7s9wuzedbfcarrp"
Michael Carter,00-0036924,2022,REG,114,402.0,3,1.0,1.0,14.0,-21.690917342174952,0,41,54,288.0,0,0.0,0.0,31.0,274.0,12.0,-4.484687012154609,0,-20.333026287438056,0.0974752522508476,0.091382168303007,85.0,126.0,16,25.0,3.0,68.0,200.0,4.734800995024877,14.912280701754383,2.822771428571428,3.526315789473684,456.3572150394597,-64.35721503945967,-0.5850655912678152,0.3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wylipaunq6cueyj8h1in"
Mike Boone,00-0034208,2022,REG,24,102.0,0,0.0,0.0,6.0,-3.6902199581488917,0,9,15,96.0,0,0.0,0.0,45.0,81.0,2.0,-7.14867603957688,0,-11.299421009098428,0.0635897859811895,0.17546633232662878,19.8,28.800000000000004,8,29.0,6.0,70.0,205.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yeoyrlaf9hlvowj6fdio"
Miles Sanders,00-0035243,2023,REG,129,432.0,1,2.0,2.0,24.0,-30.545276433986146,0,27,41,154.0,0,0.0,0.0,23.0,158.0,8.0,-9.622439702835031,0,-23.07280701754386,0.07519135412555691,-0.019601863133686226,60.6,87.60000000000001,16,27.0,5.0,71.0,211.0,4.656921296296296,9.30232558139535,2.8923392857142853,3.3488372093023258,479.7205733020464,-53.72057330204643,-0.4196919789222377,0.28125,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lvyjbie3d0ro8ohgphe0"
Myles Gaskin,00-0035311,2022,REG,10,26.0,0,0.0,0.0,2.0,-4.994772034930065,0,4,6,28.0,0,0.0,0.0,17.0,20.0,0.0,-4.269892948854249,0,3.0476190476190474,0.0912828947368421,0.06971494776372825,5.4,9.4,2,27.0,5.0,70.0,200.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dn5kacxm99pb95u8dle1"
Najee Harris,00-0036893,2024,REG,263,1043.0,6,0.0,0.0,50.0,-16.964777819695882,0,36,48,283.0,0,0.0,0.0,-70.0,329.0,13.0,4.2299297556164674,0,-39.426465201465206,0.0985630628579209,-0.3640289910079051,168.60000000000002,204.6,17,26.0,3.0,73.0,230.0,4.246778523489933,26.61596958174905,2.837726141078838,3.965779467680608,1015.784518706222,-2.7845187062218884,-0.0109626720717397,0.3543307086614173,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pdyv1dfyb1w0tmvnkp3v"
Nick Bawden,00-0034433,2023,REG,2,4.0,1,0.0,0.0,1.0,0.37360167867154814,0,3,3,21.0,0,0.0,0.0,-1.0,22.0,1.0,0.4519133604480885,0,11.666666666666666,0.014267676767676768,0.005548334954834429,8.5,11.5,5,28.0,6.0,74.0,245.0,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rz1cgqj4rvl2xjffxyia"
Nick Chubb,00-0034791,2024,REG,102,332.0,3,1.0,1.0,17.0,-20.57457828947537,0,5,11,31.0,1,0.0,0.0,-5.0,31.0,3.0,-16.317357186810113,0,2.6666666666666665,0.032927675200246295,-0.002327074913063337,58.3,63.3,8,28.0,6.0,71.0,225.0,4.584819277108436,21.568627450980397,2.7750329670329665,3.2549019607843137,352.9005582154049,-24.900558215404885,-0.2490055821540488,0.42,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a8ib0haur75wrhqrbtyo"
Nyheim Hines,00-0034367,2022,REG,24,33.0,1,0.0,0.0,2.0,-13.298094816379058,0,30,37,241.0,1,0.0,0.0,116.0,190.0,11.0,12.350093609122894,0,54.62679154179154,0.06761669498208164,0.43234976724214136,51.4,81.4,16,27.0,6.0,69.0,198.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ud1q6gh3tlkiy2w90gvm"
Patrick Ricard,00-0033376,2022,REG,7,16.0,0,0.0,0.0,5.0,-3.4692104411660694,0,11,13,74.0,0,0.0,0.0,2.0,72.0,1.0,-4.760953707753415,0,13.833333333333332,0.04234541466940892,-0.0016264535501886567,9.0,20.0,12,30.0,7.0,75.0,311.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dwnktpq9tu98n7ozspri"
Patrick Taylor,00-0035973,2024,REG,39,183.0,1,0.0,0.0,11.0,2.1398683296283707,0,3,11,25.0,0,0.0,0.0,39.0,19.0,2.0,-10.156941917492077,0,4.583333333333333,0.06117436117436117,0.15311989842961926,26.8,29.8,5,26.0,4.0,73.0,223.0,2.915229357798165,17.647058823529413,2.5545,6.411764705882353,77.28894838916503,30.71105161083497,1.9194407256771857,0.5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nd1utxii5exwfoujq5a4"
Pierre Strong,00-0038098,2023,REG,63,291.0,1,1.0,1.0,10.0,-9.930036237987224,0,5,8,47.0,0,0.0,0.0,-5.0,73.0,1.0,-2.232929656165652,0,-7.803571428571428,0.017472940181391686,-0.03716924434627959,37.800000000000004,42.800000000000004,13,25.0,2.0,71.0,205.0,4.044262664165103,15.0,3.000375,4.371428571428572,49.772052087794165,3.2279479122058348,0.17719637009524195,0.44285714285714284,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xvsnviejqwulftgrccpb"
